siren;nom;nature;fiscalite;ptot;pmun;pcap;nb_nom;insee;nom_com;ptot_com;pmun_com;pcap_com
242100410;D.AGGLO.DIJON;DISTRICT;4TX;244466;237954;6512;16;21166;Chenôve;16454;16256;198
242100410;D.AGGLO.DIJON;DISTRICT;4TX;244466;237954;6512;16;21171;Chevigny-Saint-Sauveur;10389;10120;269
242100410;D.AGGLO.DIJON;DISTRICT;4TX;244466;237954;6512;16;21223;Daix;1504;1479;25
242100410;D.AGGLO.DIJON;DISTRICT;4TX;244466;237954;6512;16;21231;Dijon;153813;149622;4191
242100410;D.AGGLO.DIJON;DISTRICT;4TX;244466;237954;6512;16;21278;Fontaine-lès-Dijon;9033;8878;155
242100410;D.AGGLO.DIJON;DISTRICT;4TX;244466;237954;6512;16;21355;Longvic;9319;9017;302
242100410;D.AGGLO.DIJON;DISTRICT;4TX;244466;237954;6512;16;21390;Marsannay-la-Côte;5266;5211;55
242100410;D.AGGLO.DIJON;DISTRICT;4TX;244466;237954;6512;16;21452;Neuilly-lès-Dijon;2156;2142;14
242100410;D.AGGLO.DIJON;DISTRICT;4TX;244466;237954;6512;16;21473;Ouges;1358;958;400
242100410;D.AGGLO.DIJON;DISTRICT;4TX;244466;237954;6512;16;21481;Perrigny-lès-Dijon;1666;1648;18
242100410;D.AGGLO.DIJON;DISTRICT;4TX;244466;237954;6512;16;21485;Plombières-lès-Dijon;2629;2491;138
242100410;D.AGGLO.DIJON;DISTRICT;4TX;244466;237954;6512;16;21515;Quetigny;9875;9407;468
242100410;D.AGGLO.DIJON;DISTRICT;4TX;244466;237954;6512;16;21540;Saint-Apollinaire;5097;5025;72
242100410;D.AGGLO.DIJON;DISTRICT;4TX;244466;237954;6512;16;21605;Sennecey-lès-Dijon;2198;2168;30
242100410;D.AGGLO.DIJON;DISTRICT;4TX;244466;237954;6512;16;21617;Talant;12332;12176;156
242100493;CC DU PAYS DE ST SEINE;CC;4TX;3005;2931;74;20;21085;Bligny-le-Sec;128;127;1
242100493;CC DU PAYS DE ST SEINE;CC;4TX;3005;2931;74;20;21136;Champagny;28;27;1
242100493;CC DU PAYS DE ST SEINE;CC;4TX;3005;2931;74;20;21142;Chanceaux;212;208;4
242100493;CC DU PAYS DE ST SEINE;CC;4TX;3005;2931;74;20;21218;Curtil-Saint-Seine;111;104;7
242100493;CC DU PAYS DE ST SEINE;CC;4TX;3005;2931;74;20;21284;Francheville;200;199;1
242100493;CC DU PAYS DE ST SEINE;CC;4TX;3005;2931;74;20;21286;Frénois;65;65;0
242100493;CC DU PAYS DE ST SEINE;CC;4TX;3005;2931;74;20;21338;Lamargelle;146;145;1
242100493;CC DU PAYS DE ST SEINE;CC;4TX;3005;2931;74;20;21345;Léry;235;235;0
242100493;CC DU PAYS DE ST SEINE;CC;4TX;3005;2931;74;20;21477;Panges;76;74;2
242100493;CC DU PAYS DE ST SEINE;CC;4TX;3005;2931;74;20;21479;Pellerey;103;103;0
242100493;CC DU PAYS DE ST SEINE;CC;4TX;3005;2931;74;20;21489;Poiseul-la-Grange;71;70;1
242100493;CC DU PAYS DE ST SEINE;CC;4TX;3005;2931;74;20;21494;Poncey-sur-l'Ignon;81;81;0
242100493;CC DU PAYS DE ST SEINE;CC;4TX;3005;2931;74;20;21561;Saint-Martin-du-Mont;358;354;4
242100493;CC DU PAYS DE ST SEINE;CC;4TX;3005;2931;74;20;21573;Saint-Seine-l'Abbaye;394;352;42
242100493;CC DU PAYS DE ST SEINE;CC;4TX;3005;2931;74;20;21589;Saussy;104;104;0
242100493;CC DU PAYS DE ST SEINE;CC;4TX;3005;2931;74;20;21646;Trouhaut;127;125;2
242100493;CC DU PAYS DE ST SEINE;CC;4TX;3005;2931;74;20;21648;Turcey;172;171;1
242100493;CC DU PAYS DE ST SEINE;CC;4TX;3005;2931;74;20;21651;Val-Suzon;183;180;3
242100493;CC DU PAYS DE ST SEINE;CC;4TX;3005;2931;74;20;21659;Vaux-Saules;137;133;4
242100493;CC DU PAYS DE ST SEINE;CC;4TX;3005;2931;74;20;21705;Villotte-Saint-Seine;74;74;0
242100501;CC DE L'AUXOIS SUD;CC;4TX;5209;4961;248;25;21020;Arconcey;191;188;3
242100501;CC DE L'AUXOIS SUD;CC;4TX;5209;4961;248;25;21062;Bellenot-sous-Pouilly;205;198;7
242100501;CC DE L'AUXOIS SUD;CC;4TX;5209;4961;248;25;21068;Beurey-Bauguay;91;91;0
242100501;CC DE L'AUXOIS SUD;CC;4TX;5209;4961;248;25;21082;Blancey;61;60;1
242100501;CC DE L'AUXOIS SUD;CC;4TX;5209;4961;248;25;21091;Bouhey;52;49;3
242100501;CC DE L'AUXOIS SUD;CC;4TX;5209;4961;248;25;21128;Chailly-sur-Armançon;202;201;1
242100501;CC DE L'AUXOIS SUD;CC;4TX;5209;4961;248;25;21152;Châteauneuf;83;83;0
242100501;CC DE L'AUXOIS SUD;CC;4TX;5209;4961;248;25;21153;Châtellenot;163;158;5
242100501;CC DE L'AUXOIS SUD;CC;4TX;5209;4961;248;25;21164;Chazilly;116;114;2
242100501;CC DE L'AUXOIS SUD;CC;4TX;5209;4961;248;25;21176;Civry-en-Montagne;73;73;0
242100501;CC DE L'AUXOIS SUD;CC;4TX;5209;4961;248;25;21187;Commarin;144;142;2
242100501;CC DE L'AUXOIS SUD;CC;4TX;5209;4961;248;25;21210;Créancey;370;364;6
242100501;CC DE L'AUXOIS SUD;CC;4TX;5209;4961;248;25;21244;Eguilly;40;40;0
242100501;CC DE L'AUXOIS SUD;CC;4TX;5209;4961;248;25;21251;Essey;192;140;52
242100501;CC DE L'AUXOIS SUD;CC;4TX;5209;4961;248;25;21362;Maconge;97;97;0
242100501;CC DE L'AUXOIS SUD;CC;4TX;5209;4961;248;25;21382;Marcilly-Ogny;198;189;9
242100501;CC DE L'AUXOIS SUD;CC;4TX;5209;4961;248;25;21392;Martrois;73;73;0
242100501;CC DE L'AUXOIS SUD;CC;4TX;5209;4961;248;25;21399;Meilly-sur-Rouvres;182;171;11
242100501;CC DE L'AUXOIS SUD;CC;4TX;5209;4961;248;25;21441;Mont-Saint-Jean;267;262;5
242100501;CC DE L'AUXOIS SUD;CC;4TX;5209;4961;248;25;21501;Pouilly-en-Auxois;1626;1502;124
242100501;CC DE L'AUXOIS SUD;CC;4TX;5209;4961;248;25;21533;Rouvres-sous-Meilly;108;104;4
242100501;CC DE L'AUXOIS SUD;CC;4TX;5209;4961;248;25;21570;Sainte-Sabine;175;172;3
242100501;CC DE L'AUXOIS SUD;CC;4TX;5209;4961;248;25;21600;Semarey;115;111;4
242100501;CC DE L'AUXOIS SUD;CC;4TX;5209;4961;248;25;21630;Thoisy-le-Désert;164;163;1
242100501;CC DE L'AUXOIS SUD;CC;4TX;5209;4961;248;25;21652;Vandenesse-en-Auxois;221;216;5
242100519;CC NE DIJONNAIS;CC;4TX;2678;2636;42;3;21107;Bretigny;724;716;8
242100519;CC NE DIJONNAIS;CC;4TX;2678;2636;42;3;21462;Norges-la-Ville;844;839;5
242100519;CC NE DIJONNAIS;CC;4TX;2678;2636;42;3;21535;Ruffey-lès-Echirey;1110;1081;29
242101269;CC DU PAYS LOSNAIS;CC;4TX;2285;2251;34;2;21554;Saint-Jean-de-Losne;1270;1257;13
242101269;CC DU PAYS LOSNAIS;CC;4TX;2285;2251;34;2;21577;Saint-Usage;1015;994;21
242200053;D. DE DINAN;DISTRICT;4TX;37399;35397;2002;18;22003;Aucaleuc;703;629;74
242200053;D. DE DINAN;DISTRICT;4TX;37399;35397;2002;18;22008;Bobital;911;865;46
242200053;D. DE DINAN;DISTRICT;4TX;37399;35397;2002;18;22021;Brusvily;813;794;19
242200053;D. DE DINAN;DISTRICT;4TX;37399;35397;2002;18;22026;Calorguen;539;523;16
242200053;D. DE DINAN;DISTRICT;4TX;37399;35397;2002;18;22050;Dinan;11833;10885;948
242200053;D. DE DINAN;DISTRICT;4TX;37399;35397;2002;18;22082;Le Hinglé;705;680;25
242200053;D. DE DINAN;DISTRICT;4TX;37399;35397;2002;18;22118;Lanvallay;3199;3068;131
242200053;D. DE DINAN;DISTRICT;4TX;37399;35397;2002;18;22123;Léhon;3227;3103;124
242200053;D. DE DINAN;DISTRICT;4TX;37399;35397;2002;18;22197;Pleudihen-sur-Rance;2562;2516;46
242200053;D. DE DINAN;DISTRICT;4TX;37399;35397;2002;18;22259;Quévert;3254;3118;136
242200053;D. DE DINAN;DISTRICT;4TX;37399;35397;2002;18;22280;Saint-Carné;870;811;59
242200053;D. DE DINAN;DISTRICT;4TX;37399;35397;2002;18;22299;Saint-Hélen;1070;1031;39
242200053;D. DE DINAN;DISTRICT;4TX;37399;35397;2002;18;22327;Saint-Samson-sur-Rance;1206;1151;55
242200053;D. DE DINAN;DISTRICT;4TX;37399;35397;2002;18;22339;Taden;1868;1741;127
242200053;D. DE DINAN;DISTRICT;4TX;37399;35397;2002;18;22364;Trélivan;2237;2170;67
242200053;D. DE DINAN;DISTRICT;4TX;37399;35397;2002;18;22380;Trévron;677;664;13
242200053;D. DE DINAN;DISTRICT;4TX;37399;35397;2002;18;22385;La Vicomté-sur-Rance;806;770;36
242200053;D. DE DINAN;DISTRICT;4TX;37399;35397;2002;18;22388;Vildé-Guingalan;919;878;41
242200517;D. DE ST BRIEUC;DISTRICT;4TX;111943;106769;5174;14;22081;Hillion;3859;3786;73
242200517;D. DE ST BRIEUC;DISTRICT;4TX;111943;106769;5174;14;22106;Langueux;6676;6248;428
242200517;D. DE ST BRIEUC;DISTRICT;4TX;111943;106769;5174;14;22144;La Méaugon;1148;1122;26
242200517;D. DE ST BRIEUC;DISTRICT;4TX;111943;106769;5174;14;22176;Plédran;5899;5750;149
242200517;D. DE ST BRIEUC;DISTRICT;4TX;111943;106769;5174;14;22187;Plérin;12988;12512;476
242200517;D. DE ST BRIEUC;DISTRICT;4TX;111943;106769;5174;14;22215;Ploufragan;11041;10579;462
242200517;D. DE ST BRIEUC;DISTRICT;4TX;111943;106769;5174;14;22251;Pordic;5325;5176;149
242200517;D. DE ST BRIEUC;DISTRICT;4TX;111943;106769;5174;14;22278;Saint-Brieuc;48895;45944;2951
242200517;D. DE ST BRIEUC;DISTRICT;4TX;111943;106769;5174;14;22287;Saint-Donan;1391;1347;44
242200517;D. DE ST BRIEUC;DISTRICT;4TX;111943;106769;5174;14;22307;Saint-Julien;1823;1755;68
242200517;D. DE ST BRIEUC;DISTRICT;4TX;111943;106769;5174;14;22360;Trégueux;6787;6581;206
242200517;D. DE ST BRIEUC;DISTRICT;4TX;111943;106769;5174;14;22367;Tréméloir;454;443;11
242200517;D. DE ST BRIEUC;DISTRICT;4TX;111943;106769;5174;14;22372;Trémuson;1725;1684;41
242200517;D. DE ST BRIEUC;DISTRICT;4TX;111943;106769;5174;14;22389;Yffiniac;3932;3842;90
242200533;D. DE LAMBALLE;DISTRICT;4TX;20822;19945;877;13;22002;Andel;928;900;28
242200533;D. DE LAMBALLE;DISTRICT;4TX;20822;19945;877;13;22044;Coëtmieux;1289;1253;36
242200533;D. DE LAMBALLE;DISTRICT;4TX;20822;19945;877;13;22077;Hénansal;954;935;19
242200533;D. DE LAMBALLE;DISTRICT;4TX;20822;19945;877;13;22093;Lamballe;11187;10563;624
242200533;D. DE LAMBALLE;DISTRICT;4TX;20822;19945;877;13;22098;Landéhen;1006;986;20
242200533;D. DE LAMBALLE;DISTRICT;4TX;20822;19945;877;13;22140;La Malhoure;355;348;7
242200533;D. DE LAMBALLE;DISTRICT;4TX;20822;19945;877;13;22151;Meslin;723;700;23
242200533;D. DE LAMBALLE;DISTRICT;4TX;20822;19945;877;13;22154;Morieux;786;765;21
242200533;D. DE LAMBALLE;DISTRICT;4TX;20822;19945;877;13;22160;Noyal;799;770;29
242200533;D. DE LAMBALLE;DISTRICT;4TX;20822;19945;877;13;22165;Penguily;427;422;5
242200533;D. DE LAMBALLE;DISTRICT;4TX;20822;19945;877;13;22246;Pommeret;1758;1709;49
242200533;D. DE LAMBALLE;DISTRICT;4TX;20822;19945;877;13;22261;Quintenic;275;266;9
242200533;D. DE LAMBALLE;DISTRICT;4TX;20822;19945;877;13;22326;Saint-Rieul;335;328;7
242200566;D. DE GUINGAMP;DISTRICT;4TX;22516;21045;1471;6;22067;Grâces;2495;2424;71
242200566;D. DE GUINGAMP;DISTRICT;4TX;22516;21045;1471;6;22070;Guingamp;8830;8008;822
242200566;D. DE GUINGAMP;DISTRICT;4TX;22516;21045;1471;6;22161;Pabu;2841;2675;166
242200566;D. DE GUINGAMP;DISTRICT;4TX;22516;21045;1471;6;22223;Plouisy;2009;1756;253
242200566;D. DE GUINGAMP;DISTRICT;4TX;22516;21045;1471;6;22225;Ploumagoar;4505;4399;106
242200566;D. DE GUINGAMP;DISTRICT;4TX;22516;21045;1471;6;22272;Saint-Agathon;1836;1783;53
242200574;CC CENTRE ARMOR PUISSANCE 4;CC;4TX;7472;7248;224;4;22009;Le Bodéo;193;189;4
242200574;CC CENTRE ARMOR PUISSANCE 4;CC;4TX;7472;7248;224;4;22080;L'Hermitage-Lorge;669;652;17
242200574;CC CENTRE ARMOR PUISSANCE 4;CC;4TX;7472;7248;224;4;22171;Plaintel;3614;3470;144
242200574;CC CENTRE ARMOR PUISSANCE 4;CC;4TX;7472;7248;224;4;22203;Ploeuc-sur-Lié;2996;2937;59
242200582;CC DE HARDOUINAIS MENE;CC;4TX;7722;7375;347;9;22062;Gomené;551;539;12
242200582;CC DE HARDOUINAIS MENE;CC;4TX;7722;7375;347;9;22083;Illifaut;646;632;14
242200582;CC DE HARDOUINAIS MENE;CC;4TX;7722;7375;347;9;22122;Laurenan;743;733;10
242200582;CC DE HARDOUINAIS MENE;CC;4TX;7722;7375;347;9;22133;Loscouët-sur-Meu;617;603;14
242200582;CC DE HARDOUINAIS MENE;CC;4TX;7722;7375;347;9;22147;Merdrignac;3092;2830;262
242200582;CC DE HARDOUINAIS MENE;CC;4TX;7722;7375;347;9;22148;Mérillac;244;241;3
242200582;CC DE HARDOUINAIS MENE;CC;4TX;7722;7375;347;9;22309;Saint-Launeuc;197;194;3
242200582;CC DE HARDOUINAIS MENE;CC;4TX;7722;7375;347;9;22333;Saint-Vran;701;688;13
242200582;CC DE HARDOUINAIS MENE;CC;4TX;7722;7375;347;9;22371;Trémorel;931;915;16
242200590;CC DU TRIEUX;CC;4TX;6006;5759;247;7;22018;Brélidy;344;335;9
242200590;CC DU TRIEUX;CC;4TX;6006;5759;247;7;22204;Ploëzal;1204;1190;14
242200590;CC DU TRIEUX;CC;4TX;6006;5759;247;7;22212;Plouëc-du-Trieux;1109;1085;24
242200590;CC DU TRIEUX;CC;4TX;6006;5759;247;7;22250;Pontrieux;1273;1121;152
242200590;CC DU TRIEUX;CC;4TX;6006;5759;247;7;22256;Quemper-Guézennec;1051;1018;33
242200590;CC DU TRIEUX;CC;4TX;6006;5759;247;7;22269;Runan;228;225;3
242200590;CC DU TRIEUX;CC;4TX;6006;5759;247;7;22283;Saint-Clet;797;785;12
242200608;CC DU PAYS DE CAULNES;CC;4TX;5613;5298;315;8;22032;Caulnes;2270;2016;254
242200608;CC DU PAYS DE CAULNES;CC;4TX;5613;5298;315;8;22036;La Chapelle-Blanche;168;165;3
242200608;CC DU PAYS DE CAULNES;CC;4TX;5613;5298;315;8;22069;Guenroc;200;195;5
242200608;CC DU PAYS DE CAULNES;CC;4TX;5613;5298;315;8;22071;Guitté;537;526;11
242200608;CC DU PAYS DE CAULNES;CC;4TX;5613;5298;315;8;22239;Plumaudan;861;841;20
242200608;CC DU PAYS DE CAULNES;CC;4TX;5613;5298;315;8;22240;Plumaugat;1019;1004;15
242200608;CC DU PAYS DE CAULNES;CC;4TX;5613;5298;315;8;22305;Saint-Jouan-de-l'Isle;350;345;5
242200608;CC DU PAYS DE CAULNES;CC;4TX;5613;5298;315;8;22312;Saint-Maden;208;206;2
242200616;CC DU PAYS DE QUINTIN;CC;4TX;7800;7376;424;9;22059;Le Foeil;1161;1124;37
242200616;CC DU PAYS DE QUINTIN;CC;4TX;7800;7376;424;9;22073;La Harmoye;388;383;5
242200616;CC DU PAYS DE QUINTIN;CC;4TX;7800;7376;424;9;22099;Lanfains;885;868;17
242200616;CC DU PAYS DE QUINTIN;CC;4TX;7800;7376;424;9;22126;Le Leslay;117;113;4
242200616;CC DU PAYS DE QUINTIN;CC;4TX;7800;7376;424;9;22170;Plaine-Haute;1235;1211;24
242200616;CC DU PAYS DE QUINTIN;CC;4TX;7800;7376;424;9;22262;Quintin;2930;2611;319
242200616;CC DU PAYS DE QUINTIN;CC;4TX;7800;7376;424;9;22276;Saint-Bihy;209;201;8
242200616;CC DU PAYS DE QUINTIN;CC;4TX;7800;7376;424;9;22291;Saint-Gildas;260;257;3
242200616;CC DU PAYS DE QUINTIN;CC;4TX;7800;7376;424;9;22386;Le Vieux-Bourg;615;608;7
242200624;CC DU PAYS ROCHOIS;CC;4TX;4361;3616;745;6;22078;Hengoat;168;166;2
242200624;CC DU PAYS ROCHOIS;CC;4TX;4361;3616;745;6;22101;Langoat;1065;1057;8
242200624;CC DU PAYS ROCHOIS;CC;4TX;4361;3616;745;6;22247;Pommerit-Jaudy;1676;988;688
242200624;CC DU PAYS ROCHOIS;CC;4TX;4361;3616;745;6;22253;Pouldouran;169;160;9
242200624;CC DU PAYS ROCHOIS;CC;4TX;4361;3616;745;6;22264;La Roche-Derrien;1040;1012;28
242200624;CC DU PAYS ROCHOIS;CC;4TX;4361;3616;745;6;22383;Troguéry;243;233;10
242200632;CC DE JUGON LES LACS;CC;4TX;7385;7199;186;6;22051;Dolo;438;426;12
242200632;CC DE JUGON LES LACS;CC;4TX;7385;7199;186;6;22084;Jugon-les-Lacs;1386;1348;38
242200632;CC DE JUGON LES LACS;CC;4TX;7385;7199;186;6;22175;Plédéliac;1257;1238;19
242200632;CC DE JUGON LES LACS;CC;4TX;7385;7199;186;6;22185;Plénée-Jugon;2354;2264;90
242200632;CC DE JUGON LES LACS;CC;4TX;7385;7199;186;6;22193;Plestan;1416;1396;20
242200632;CC DE JUGON LES LACS;CC;4TX;7385;7199;186;6;22341;Tramain;534;527;7
242200640;CC DU PAYS DE LANVOLLON;CC;4TX;14472;14169;303;15;22057;Le Faouët;281;273;8
242200640;CC DU PAYS DE LANVOLLON;CC;4TX;14472;14169;303;15;22063;Gommenec'h;481;475;6
242200640;CC DU PAYS DE LANVOLLON;CC;4TX;14472;14169;303;15;22065;Goudelin;1384;1357;27
242200640;CC DU PAYS DE LANVOLLON;CC;4TX;14472;14169;303;15;22112;Lannebert;359;354;5
242200640;CC DU PAYS DE LANVOLLON;CC;4TX;14472;14169;303;15;22121;Lanvollon;1443;1388;55
242200640;CC DU PAYS DE LANVOLLON;CC;4TX;14472;14169;303;15;22150;Le Merzer;822;799;23
242200640;CC DU PAYS DE LANVOLLON;CC;4TX;14472;14169;303;15;22177;Pléguien;1027;1011;16
242200640;CC DU PAYS DE LANVOLLON;CC;4TX;14472;14169;303;15;22222;Plouha;4477;4397;80
242200640;CC DU PAYS DE LANVOLLON;CC;4TX;14472;14169;303;15;22236;Pludual;471;461;10
242200640;CC DU PAYS DE LANVOLLON;CC;4TX;14472;14169;303;15;22248;Pommerit-le-Vicomte;1771;1728;43
242200640;CC DU PAYS DE LANVOLLON;CC;4TX;14472;14169;303;15;22293;Saint-Gilles-les-Bois;407;401;6
242200640;CC DU PAYS DE LANVOLLON;CC;4TX;14472;14169;303;15;22361;Tréguidel;546;540;6
242200640;CC DU PAYS DE LANVOLLON;CC;4TX;14472;14169;303;15;22370;Tréméven;280;277;3
242200640;CC DU PAYS DE LANVOLLON;CC;4TX;14472;14169;303;15;22375;Tressignaux;547;534;13
242200640;CC DU PAYS DE LANVOLLON;CC;4TX;14472;14169;303;15;22378;Trévérec;176;174;2
242200657;CC CIDERAL;CC;TPU;28529;27231;1298;21;22027;Le Cambout;533;526;7
242200657;CC CIDERAL;CC;TPU;28529;27231;1298;21;22039;La Chèze;587;569;18
242200657;CC CIDERAL;CC;TPU;28529;27231;1298;21;22043;Coëtlogon;251;249;2
242200657;CC CIDERAL;CC;TPU;28529;27231;1298;21;22058;La Ferrière;455;448;7
242200657;CC CIDERAL;CC;TPU;28529;27231;1298;21;22060;Gausson;594;580;14
242200657;CC CIDERAL;CC;TPU;28529;27231;1298;21;22068;Grâce-Uzel;415;401;14
242200657;CC CIDERAL;CC;TPU;28529;27231;1298;21;22075;Hémonstoir;649;639;10
242200657;CC CIDERAL;CC;TPU;28529;27231;1298;21;22136;Loudéac;10134;9365;769
242200657;CC CIDERAL;CC;TPU;28529;27231;1298;21;22149;Merléac;521;509;12
242200657;CC CIDERAL;CC;TPU;28529;27231;1298;21;22155;La Motte;1815;1773;42
242200657;CC CIDERAL;CC;TPU;28529;27231;1298;21;22183;Plémet;3093;2936;157
242200657;CC CIDERAL;CC;TPU;28529;27231;1298;21;22219;Plouguenast;1767;1719;48
242200657;CC CIDERAL;CC;TPU;28529;27231;1298;21;22241;Plumieux;1107;1075;32
242200657;CC CIDERAL;CC;TPU;28529;27231;1298;21;22255;La Prénessaye;880;858;22
242200657;CC CIDERAL;CC;TPU;28529;27231;1298;21;22260;Le Quillio;566;554;12
242200657;CC CIDERAL;CC;TPU;28529;27231;1298;21;22275;Saint-Barnabé;1384;1341;43
242200657;CC CIDERAL;CC;TPU;28529;27231;1298;21;22279;Saint-Caradec;1164;1144;20
242200657;CC CIDERAL;CC;TPU;28529;27231;1298;21;22288;Saint-Etienne-du-Gué-de-l'Isle;389;378;11
242200657;CC CIDERAL;CC;TPU;28529;27231;1298;21;22314;Saint-Maudan;419;411;8
242200657;CC CIDERAL;CC;TPU;28529;27231;1298;21;22330;Saint-Thélo;454;444;10
242200657;CC CIDERAL;CC;TPU;28529;27231;1298;21;22376;Trévé;1352;1312;40
242200665;CC CTRE TREGOR;CC;4TX;5742;5617;125;8;22006;Berhet;214;211;3
242200665;CC CTRE TREGOR;CC;4TX;5742;5617;125;8;22030;Caouënnec-Lanvézéac;648;628;20
242200665;CC CTRE TREGOR;CC;4TX;5742;5617;125;8;22034;Cavan;1159;1129;30
242200665;CC CTRE TREGOR;CC;4TX;5742;5617;125;8;22041;Coatascorn;229;226;3
242200665;CC CTRE TREGOR;CC;4TX;5742;5617;125;8;22245;Pluzunet;1007;986;21
242200665;CC CTRE TREGOR;CC;4TX;5742;5617;125;8;22254;Prat;1027;1017;10
242200665;CC CTRE TREGOR;CC;4TX;5742;5617;125;8;22257;Quemperven;362;357;5
242200665;CC CTRE TREGOR;CC;4TX;5742;5617;125;8;22340;Tonquédec;1096;1063;33
242200673;CC PAYS  DUGUESCLIN;CC;4TX;8271;8063;208;9;22020;Broons;2488;2382;106
242200673;CC PAYS  DUGUESCLIN;CC;4TX;8271;8063;208;9;22053;Eréac;608;600;8
242200673;CC PAYS  DUGUESCLIN;CC;4TX;8271;8063;208;9;22114;Lanrelas;881;868;13
242200673;CC PAYS  DUGUESCLIN;CC;4TX;8271;8063;208;9;22145;Mégrit;659;645;14
242200673;CC PAYS  DUGUESCLIN;CC;4TX;8271;8063;208;9;22267;Rouillac;373;366;7
242200673;CC PAYS  DUGUESCLIN;CC;4TX;8271;8063;208;9;22337;Sévignac;1054;1042;12
242200673;CC PAYS  DUGUESCLIN;CC;4TX;8271;8063;208;9;22348;Trédias;452;442;10
242200673;CC PAYS  DUGUESCLIN;CC;4TX;8271;8063;208;9;22369;Trémeur;646;627;19
242200673;CC PAYS  DUGUESCLIN;CC;4TX;8271;8063;208;9;22391;Yvignac;1110;1091;19
242200681;CC PAYS PLELAN;CC;4TX;3587;3460;127;7;22097;La Landec;478;460;18
242200681;CC PAYS PLELAN;CC;4TX;3587;3460;127;7;22104;Languédias;442;403;39
242200681;CC PAYS PLELAN;CC;4TX;3587;3460;127;7;22180;Plélan-le-Petit;1559;1505;54
242200681;CC PAYS PLELAN;CC;4TX;3587;3460;127;7;22315;Saint-Maudez;231;226;5
242200681;CC PAYS PLELAN;CC;4TX;3587;3460;127;7;22317;Saint-Méloir-des-Bois;238;233;5
242200681;CC PAYS PLELAN;CC;4TX;3587;3460;127;7;22318;Saint-Michel-de-Plélan;253;249;4
242200681;CC PAYS PLELAN;CC;4TX;3587;3460;127;7;22342;Trébédan;386;384;2
242200699;CC PAYS MONCONTOUR BRETAGNE;CC;4TX;9608;9179;429;6;22079;Hénon;1756;1733;23
242200699;CC PAYS MONCONTOUR BRETAGNE;CC;4TX;9608;9179;429;6;22100;Langast;658;646;12
242200699;CC PAYS MONCONTOUR BRETAGNE;CC;4TX;9608;9179;429;6;22153;Moncontour;873;865;8
242200699;CC PAYS MONCONTOUR BRETAGNE;CC;4TX;9608;9179;429;6;22184;Plémy;1551;1524;27
242200699;CC PAYS MONCONTOUR BRETAGNE;CC;4TX;9608;9179;429;6;22258;Quessoy;3523;3184;339
242200699;CC PAYS MONCONTOUR BRETAGNE;CC;4TX;9608;9179;429;6;22281;Saint-Carreuc;1247;1227;20
242200707;CC PLANCOET VAL  ARGUENON;CC;4TX;11813;11498;315;9;22014;Bourseul;941;921;20
242200707;CC PLANCOET VAL  ARGUENON;CC;4TX;11813;11498;315;9;22048;Corseul;2028;1977;51
242200707;CC PLANCOET VAL  ARGUENON;CC;4TX;11813;11498;315;9;22049;Créhen;1542;1479;63
242200707;CC PLANCOET VAL  ARGUENON;CC;4TX;11813;11498;315;9;22105;Languenan;820;805;15
242200707;CC PLANCOET VAL  ARGUENON;CC;4TX;11813;11498;315;9;22172;Plancoët;2645;2589;56
242200707;CC PLANCOET VAL  ARGUENON;CC;4TX;11813;11498;315;9;22205;Plorec-sur-Arguenon;410;398;12
242200707;CC PLANCOET VAL  ARGUENON;CC;4TX;11813;11498;315;9;22237;Pluduno;1739;1681;58
242200707;CC PLANCOET VAL  ARGUENON;CC;4TX;11813;11498;315;9;22302;Saint-Jacut-de-la-Mer;893;871;22
242200707;CC PLANCOET VAL  ARGUENON;CC;4TX;11813;11498;315;9;22311;Saint-Lormel;795;777;18
242200715;CC KREIS-BREIZ;CC;4TX;18015;17286;729;18;22061;Glomel;1502;1460;42
242200715;CC KREIS-BREIZ;CC;4TX;18015;17286;729;18;22087;Kergrist-Moëlou;711;692;19
242200715;CC KREIS-BREIZ;CC;4TX;18015;17286;729;18;22115;Lanrivain;535;524;11
242200715;CC KREIS-BREIZ;CC;4TX;18015;17286;729;18;22128;Locarn;473;457;16
242200715;CC KREIS-BREIZ;CC;4TX;18015;17286;729;18;22137;Maël-Carhaix;1580;1538;42
242200715;CC KREIS-BREIZ;CC;4TX;18015;17286;729;18;22146;Mellionnec;453;440;13
242200715;CC KREIS-BREIZ;CC;4TX;18015;17286;729;18;22163;Paule;667;652;15
242200715;CC KREIS-BREIZ;CC;4TX;18015;17286;729;18;22169;Peumerit-Quintin;153;148;5
242200715;CC KREIS-BREIZ;CC;4TX;18015;17286;729;18;22202;Plévin;794;774;20
242200715;CC KREIS-BREIZ;CC;4TX;18015;17286;729;18;22220;Plouguernével;2293;2222;71
242200715;CC KREIS-BREIZ;CC;4TX;18015;17286;729;18;22229;Plounévez-Quintin;1212;1180;32
242200715;CC KREIS-BREIZ;CC;4TX;18015;17286;729;18;22266;Rostrenen;3925;3616;309
242200715;CC KREIS-BREIZ;CC;4TX;18015;17286;729;18;22321;Saint-Nicolas-du-Pélem;1917;1843;74
242200715;CC KREIS-BREIZ;CC;4TX;18015;17286;729;18;22331;Sainte-Tréphine;217;214;3
242200715;CC KREIS-BREIZ;CC;4TX;18015;17286;729;18;22344;Trébrivan;686;664;22
242200715;CC KREIS-BREIZ;CC;4TX;18015;17286;729;18;22351;Treffrin;603;572;31
