DEPCOM;REG;DEP;DEPARR;DEPPCT;LIBMIN;PMUN13;PMUN08
72223;52;72;721;7217;Noyen-sur-Sarthe;2660;2575
72224;52;72;722;7224;Nuillé-le-Jalais;509;441
72225;52;72;722;7229;Oisseau-le-Petit;695;694
72226;52;72;721;7226;Oizé;1335;1067
72227;52;72;722;7218;Panon;44;34
72228;52;72;721;7227;Parcé-sur-Sarthe;2151;2051
72229;52;72;722;7230;Parennes;537;547
72230;52;72;721;7231;Parigné-le-Pôlin;1094;1050
72231;52;72;723;7237;Parigné-l'Évêque;4842;4698
72232;52;72;721;7227;Notre-Dame-du-Pé;642;555
72233;52;72;722;7222;Peray;70;54
72234;52;72;722;7230;Pezé-le-Robert;362;362
72235;52;72;722;7202;Piacé;363;361
72236;52;72;721;7227;Pincé;195;197
72237;52;72;721;7205;Pirmil;504;456
72238;52;72;722;7218;Pizieux;81;89
72239;52;72;721;7205;Poillé-sur-Vègre;625;656
72240;52;72;721;7206;Poncé-sur-le-Loir;377;387
72241;52;72;722;7224;Montfort-le-Gesnois;3038;3092
72243;52;72;721;7226;Pontvallain;1797;1549
72244;52;72;721;7227;Précigné;3035;2896
72245;52;72;722;7210;Préval;678;635
72246;52;72;722;7232;Prévelles;232;202
72247;52;72;723;7240;Pruillé-le-Chétif;1278;1262
72248;52;72;721;7213;Pruillé-l'Éguillé;804;722
72249;52;72;722;7208;La Quinte;801;818
72250;52;72;722;7228;Rahay;204;195
72251;52;72;722;7222;René;365;363
72252;52;72;721;7226;Requeil;1209;1145
72253;52;72;721;7231;Roézé-sur-Sarthe;2707;2646
72254;52;72;722;7229;Rouessé-Fontaine;278;238
72255;52;72;722;7230;Rouessé-Vassé;810;793
72256;52;72;722;7230;Rouez;781;791
72257;52;72;723;7240;Rouillon;2295;2159
72259;52;72;722;7203;Rouperroux-le-Coquet;310;327
72260;52;72;723;7235;Ruaudin;3412;3310
72261;52;72;722;7208;Ruillé-en-Champagne;346;326
72262;52;72;721;7206;Ruillé-sur-Loir;1191;1198
72264;52;72;721;7227;Sablé-sur-Sarthe;12575;12347
72265;52;72;722;7222;Saint-Aignan;268;246
72266;52;72;722;7212;Saint-Aubin-de-Locquenay;692;694
72267;52;72;722;7210;Saint-Aubin-des-Coudrais;936;958
72268;52;72;723;7209;Saint-Biez-en-Belin;723;698
72269;52;72;722;7228;Saint-Calais;3349;3621
72270;52;72;722;7218;Saint-Calez-en-Saosnois;161;173
72271;52;72;722;7224;Saint-Célerin;836;697
72272;52;72;722;7228;Sainte-Cérotte;319;325
72273;52;72;722;7202;Saint-Christophe-du-Jambet;217;195
72274;52;72;721;7205;Saint-Christophe-en-Champagne;199;196
72275;52;72;722;7224;Saint-Corneille;1324;1028
72276;52;72;722;7218;Saint-Cosme-en-Vairais;1996;1986
72277;52;72;722;7232;Saint-Denis-des-Coudrais;125;117
72278;52;72;721;7215;Saint-Denis-d'Orques;841;888
72279;52;72;721;7213;Saint-Georges-de-la-Couée;159;181
72280;52;72;723;7240;Saint-Georges-du-Bois;1994;1786
72281;52;72;722;7203;Saint-Georges-du-Rosay;431;412
72282;52;72;722;7212;Saint-Georges-le-Gaultier;515;564
72283;52;72;721;7216;Saint-Germain-d'Arcé;356;376
72284;52;72;722;7202;Saint-Germain-sur-Sarthe;568;515
72286;52;72;722;7228;Saint-Gervais-de-Vic;394;382
72287;52;72;723;7209;Saint-Gervais-en-Belin;2115;1916
72288;52;72;722;7232;Saint-Hilaire-le-Lierru;137;139
72289;52;72;723;7201;Sainte-Jamme-sur-Sarthe;2105;2065
72290;52;72;723;7201;Saint-Jean-d'Assé;1646;1405
72291;52;72;721;7226;Saint-Jean-de-la-Motte;884;939
72292;52;72;722;7225;Saint-Jean-des-Échelles;255;256
72293;52;72;721;7217;Saint-Jean-du-Bois;630;625
72294;52;72;722;7212;Saint-Léonard-des-Bois;503;530
72295;52;72;722;7218;Saint-Longis;524;515
72296;52;72;722;7225;Saint-Maixent;738;765
72297;52;72;722;7202;Saint-Marceau;515;469
72298;52;72;722;7204;Saint-Mars-de-Locquenay;541;537
72299;52;72;723;7209;Saint-Mars-d'Outillé;2345;2215
72300;52;72;722;7224;Saint-Mars-la-Brière;2568;2419
72301;52;72;723;7201;Saint-Mars-sous-Ballon;829;856
72302;52;72;722;7210;Saint-Martin-des-Monts;180;174
72303;52;72;722;7204;Saint-Michel-de-Chavaignes;772;780
72304;52;72;722;7228;Sainte-Osmane;185;192
72305;52;72;722;7212;Saint-Ouen-de-Mimbré;988;864
72306;52;72;723;7209;Saint-Ouen-en-Belin;1319;1299
72307;52;72;721;7205;Saint-Ouen-en-Champagne;209;184
72308;52;72;722;7229;Saint-Paterne;1574;1591
72309;52;72;722;7212;Saint-Paul-le-Gaultier;294;284
72310;52;72;723;7238;Saint-Pavace;1943;1853
72311;52;72;721;7207;Saint-Pierre-de-Chevillé;368;358
72312;52;72;721;7205;Saint-Pierre-des-Bois;232;204
72313;52;72;722;7218;Saint-Pierre-des-Ormes;228;224
72314;52;72;721;7213;Saint-Pierre-du-Lorouër;376;375
72315;52;72;722;7230;Saint-Rémy-de-Sillé;835;760
72316;52;72;722;7218;Saint-Rémy-des-Monts;678;685
72317;52;72;722;7218;Saint-Rémy-du-Val;558;570
72319;52;72;722;7208;Sainte-Sabine-sur-Longève;734;645
72320;52;72;723;7234;Saint-Saturnin;2484;2306
72321;52;72;722;7208;Saint-Symphorien;573;556
72322;52;72;722;7225;Saint-Ulphace;244;226
72323;52;72;722;7212;Saint-Victeur;474;379
72324;52;72;722;7218;Saint-Vincent-des-Prés;515;487
72325;52;72;721;7213;Saint-Vincent-du-Lorouër;902;915
72326;52;72;722;7218;Saosnes;225;192
72327;52;72;721;7223;Sarcé;292;283
72328;52;72;723;7237;Sargé-lès-le-Mans;3658;3605
72329;52;72;723;7237;Savigné-l'Évêque;4064;4033
72330;52;72;721;7216;Savigné-sous-le-Lude;430;433
72331;52;72;722;7232;Sceaux-sur-Huisne;573;585
72332;52;72;722;7202;Ségrie;620;601
72333;52;72;722;7233;Semur-en-Vallon;441;472
72334;52;72;722;7230;Sillé-le-Guillaume;2357;2359
72335;52;72;722;7224;Sillé-le-Philippe;1098;1080
72336;52;72;721;7227;Solesmes;1273;1359
72337;52;72;722;7212;Sougé-le-Ganelon;887;951
72338;52;72;723;7201;Souillé;675;611
72339;52;72;721;7231;Souligné-Flacé;698;730
72340;52;72;723;7201;Souligné-sous-Ballon;1144;1181
72341;52;72;722;7224;Soulitré;650;677
72342;52;72;722;7210;Souvigné-sur-Même;183;178
72343;52;72;721;7227;Souvigné-sur-Sarthe;620;613
72344;52;72;721;7231;Spay;2899;2687
72345;52;72;722;7224;Surfonds;345;314
72346;52;72;721;7231;La Suze-sur-Sarthe;4398;4028
72347;52;72;721;7205;Tassé;318;302
72348;52;72;721;7215;Tassillé;144;138
72349;52;72;723;7201;Teillé;511;525
72350;52;72;723;7209;Teloché;3044;3034
72351;52;72;722;7208;Tennie;1108;1020
72352;52;72;722;7203;Terrehault;134;117
72353;52;72;722;7210;Théligny;221;206
72354;52;72;722;7222;Thoigné;162;165
72355;52;72;722;7229;Thoiré-sous-Contensor;95;94
72356;52;72;721;7207;Thoiré-sur-Dinan;458;427
72357;52;72;721;7216;Thorée-les-Pins;725;661
72358;52;72;722;7204;Thorigné-sur-Dué;1611;1615
72359;52;72;722;7224;Torcé-en-Vallée;1354;1192
72360;52;72;723;7234;Trangé;1350;1424
72361;52;72;722;7204;Tresson;462;477
72362;52;72;722;7202;Le Tronchet;149;135
72363;52;72;722;7232;Tuffé;1607;1574
72364;52;72;721;7223;Vaas;1536;1621
72366;52;72;722;7233;Valennes;314;364
72367;52;72;721;7215;Vallon-sur-Gée;799;810
72368;52;72;722;7228;Vancé;332;351
72369;52;72;721;7223;Verneil-le-Chétif;619;665
72370;52;72;722;7202;Vernie;356;338
72372;52;72;722;7218;Vezot;66;64
72373;52;72;722;7233;Vibraye;2600;2638
72374;52;72;722;7218;Villaines-la-Carelle;161;175
72375;52;72;722;7210;Villaines-la-Gonais;543;501
72376;52;72;721;7213;Villaines-sous-Lucé;673;700
72377;52;72;721;7217;Villaines-sous-Malicorne;1034;977
72378;52;72;721;7227;Vion;1458;1369
72379;52;72;721;7205;Viré-en-Champagne;231;235
72380;52;72;722;7202;Vivoin;930;902
72381;52;72;721;7231;Voivres-lès-le-Mans;1276;1169
72382;52;72;722;7204;Volnay;880;778
72383;52;72;722;7232;Vouvray-sur-Huisne;125;146
72384;52;72;721;7207;Vouvray-sur-Loir;789;822
72385;52;72;721;7226;Yvré-le-Pôlin;1793;1896
72386;52;72;723;7237;Yvré-l'Évêque;4286;4395
73001;82;73;732;7321;Aiguebelette-le-Lac;251;228
73002;82;73;733;7301;Aiguebelle;1149;1148
73003;82;73;731;7320;Aigueblanche;3065;3050
73004;82;73;732;7313;Aillon-le-Jeune;437;446
73005;82;73;732;7313;Aillon-le-Vieux;174;171
73006;82;73;731;7302;Aime;3566;3419
73007;82;73;733;7301;Aiton;1733;1764
73008;82;73;732;7397;Aix-les-Bains;29580;27095
73010;82;73;732;7304;Albens;3610;3146
73011;82;73;731;7398;Albertville;19071;18480
73012;82;73;733;7325;Albiez-le-Jeune;142;105
73013;82;73;733;7325;Albiez-Montrond;384;373
73014;82;73;731;7305;Allondaz;252;216
73015;82;73;731;7308;Les Allues;1878;1864
73017;82;73;732;7318;Apremont;996;952
73018;82;73;732;7318;Arbin;800;763
73019;82;73;733;7301;Argentine;937;874
73020;82;73;732;7313;Arith;414;375
73021;82;73;732;7322;Arvillard;840;836
73022;82;73;732;7314;Attignat-Oncin;537;546
73023;82;73;733;7317;Aussois;633;683
73024;82;73;731;7320;Les Avanchers-Valmorel;757;760
73025;82;73;732;7324;Avressieux;503;459
73026;82;73;733;7317;Avrieux;409;386
73027;82;73;732;7321;Ayn;355;340
73028;82;73;732;7329;La Balme;273;230
73029;82;73;732;7333;Barberaz;4595;4673
73030;82;73;732;7334;Barby;3319;3294
73031;82;73;732;7334;Bassens;3937;3762
73032;82;73;731;7330;La Bâthie;2132;2114
73033;82;73;732;7314;La Bauche;523;314
73034;82;73;731;7306;Beaufort;2142;2229
73036;82;73;732;7313;Bellecombe-en-Bauges;655;632
73038;82;73;731;7302;Bellentre;929;935
73039;82;73;732;7321;Belmont-Tramonet;572;532
73040;82;73;733;7316;Bessans;333;341
73041;82;73;732;7312;Betton-Bettonet;310;278
73042;82;73;732;7329;Billième;266;249
73043;82;73;732;7304;La Biolle;2229;2166
73045;82;73;731;7320;Le Bois;429;327
73046;82;73;731;7320;Bonneval;104;112
73047;82;73;733;7316;Bonneval-sur-Arc;248;246
73048;82;73;731;7315;Bonvillard;350;336
73049;82;73;733;7301;Bonvillaret;132;108
73050;82;73;732;7319;Bourdeau;553;526
73051;82;73;732;7319;Le Bourget-du-Lac;4533;4184
73052;82;73;732;7322;Bourget-en-Huile;147;136
73053;82;73;732;7312;Bourgneuf;686;623
73054;82;73;731;7307;Bourg-Saint-Maurice;7174;7749
73055;82;73;731;7308;Bozel;2018;2039
73056;82;73;733;7316;Bramans;426;383
73057;82;73;731;7308;Brides-les-Bains;526;566
73058;82;73;732;7321;La Bridoire;1193;1190
73059;82;73;732;7332;Brison-Saint-Innocent;2153;2129
73061;82;73;731;7305;Césarches;416;384
73062;82;73;732;7304;Cessens;399;405
73063;82;73;731;7330;Cevins;692;669
73064;82;73;732;7333;Challes-les-Eaux;5140;5077
73065;82;73;732;7399;Chambéry;58653;56835
73067;82;73;733;7311;La Chambre;1133;1169
73068;82;73;732;7312;Chamousset;573;537
73069;82;73;732;7312;Chamoux-sur-Gelon;898;831
73070;82;73;732;7324;Champagneux;675;519
73071;82;73;731;7308;Champagny-en-Vanoise;609;674
73072;82;73;732;7312;Champ-Laurent;40;30
73073;82;73;732;7323;Chanaz;499;506
73074;82;73;733;7311;La Chapelle;351;325
73075;82;73;732;7322;La Chapelle-Blanche;535;554
73076;82;73;732;7319;La Chapelle-du-Mont-du-Chat;247;251
73077;82;73;731;7307;Les Chapelles;540;502
73078;82;73;732;7329;La Chapelle-Saint-Martin;156;135
73079;82;73;732;7312;Châteauneuf;815;733
73080;82;73;733;7325;Le Châtel;198;192
73081;82;73;732;7313;Le Châtelard;660;627
73082;82;73;732;7318;La Chavanne;660;590
73083;82;73;733;7311;Les Chavannes-en-Maurienne;247;226
73084;82;73;732;7318;Chignin;883;785
73085;82;73;732;7323;Chindrieux;1310;1210
73086;82;73;731;7315;Cléry;442;401
73087;82;73;732;7337;Cognin;5919;5840
73088;82;73;731;7328;Cohennoz;154;169
73089;82;73;732;7312;Coise-Saint-Jean-Pied-Gauthier;1191;1166
73090;82;73;732;7313;La Compôte;243;224
73091;82;73;732;7323;Conjux;192;194
73092;82;73;732;7314;Corbel;147;134
73093;82;73;731;7302;La Côte-d'Aime;851;866
73094;82;73;731;7328;Crest-Voland;384;388
73095;82;73;732;7322;La Croix-de-la-Rochette;322;256
73096;82;73;732;7327;Cruet;1023;1043
73097;82;73;732;7334;Curienne;669;645
73098;82;73;732;7334;Les Déserts;758;787
73099;82;73;732;7322;Détrier;410;416
73100;82;73;732;7321;Domessin;1829;1580
73101;82;73;732;7313;Doucy-en-Bauges;96;88
73103;82;73;732;7335;Drumettaz-Clarafond;2548;2338
73104;82;73;732;7321;Dullin;409;390
73105;82;73;732;7314;Les Échelles;1186;1230
73106;82;73;732;7313;École;277;250
73107;82;73;732;7314;Entremont-le-Vieux;653;580
73108;82;73;732;7304;Épersy;340;306
73109;82;73;733;7301;Épierre;762;673
73110;82;73;731;7330;Esserts-Blay;785;723
73111;82;73;732;7322;Étable;373;346
73112;82;73;731;7320;Feissons-sur-Isère;590;561
73113;82;73;731;7308;Feissons-sur-Salins;189;198
73114;82;73;731;7328;Flumet;813;865
73115;82;73;731;7320;Fontaine-le-Puits;136;137
73116;82;73;733;7325;Fontcouverte-la-Toussuire;556;568
73117;82;73;733;7317;Fourneaux;668;808
73118;82;73;732;7318;Francin;907;852
73119;82;73;733;7317;Freney;104;121
73120;82;73;732;7327;Fréterive;526;444
73121;82;73;731;7315;Frontenex;1760;1671
73122;82;73;732;7324;Gerbaix;381;412
73123;82;73;731;7328;La Giettaz;423;449
73124;82;73;731;7330;Gilly-sur-Isère;2878;2841
73126;82;73;731;7302;Granier;359;378
73127;82;73;732;7324;Gresin;368;347
73128;82;73;732;7332;Grésy-sur-Aix;4298;3690
73129;82;73;731;7315;Grésy-sur-Isère;1244;1259
73130;82;73;731;7330;Grignon;1984;1944
73131;82;73;731;7320;Hautecour;307;302
73132;82;73;731;7306;Hauteluce;794;873
73133;82;73;732;7312;Hauteville;348;305
73135;82;73;733;7325;Hermillon;556;531
73137;82;73;732;7337;Jacob-Bellecombette;3854;4244
73138;82;73;733;7325;Jarrier;484;467
73139;82;73;732;7313;Jarsy;280;278
73140;82;73;732;7329;Jongieux;311;308
73141;82;73;732;7318;Laissaud;659;604
73142;82;73;731;7302;Landry;853;721
73143;82;73;733;7316;Lanslebourg-Mont-Cenis;637;609
73144;82;73;733;7316;Lanslevillard;467;452
73145;82;73;732;7321;Lépin-le-Lac;451;382
73146;82;73;732;7313;Lescheraines;745;737
73147;82;73;732;7329;Loisieux;194;179
73149;82;73;732;7329;Lucey;295;285
73150;82;73;731;7302;Mâcot-la-Plagne;1801;1787
73151;82;73;732;7318;Les Marches;2493;2458
73152;82;73;732;7324;Marcieux;170;174
73153;82;73;731;7328;Marthod;1384;1376
73154;82;73;731;7305;Mercury;2974;2737
73155;82;73;732;7335;Méry;1616;1300
73156;82;73;732;7329;Meyrieux-Trouet;305;286
73157;82;73;733;7317;Modane;3299;3784
73158;82;73;732;7304;Mognard;423;405
73159;82;73;732;7318;Les Mollettes;777;676
73160;82;73;732;7337;Montagnole;837;775
73161;82;73;731;7308;Montagny;669;611
73162;82;73;731;7315;Montailleur;661;598
73163;82;73;733;7311;Montaimont;157;155
73164;82;73;732;7332;Montcel;944;822
73166;82;73;732;7312;Montendry;60;52
73167;82;73;733;7311;Montgellafrey;65;65
73168;82;73;733;7301;Montgilbert;122;124
73169;82;73;731;7302;Montgirod;470;437
73170;82;73;731;7330;Monthion;523;450
73171;82;73;732;7318;Montmélian;4083;4057
73173;82;73;733;7325;Montricher-Albanne;589;694
73175;82;73;733;7301;Montsapey;75;73
73176;82;73;731;7307;Montvalezan;673;676
73177;82;73;733;7325;Montvernier;227;213
73178;82;73;732;7313;La Motte-en-Bauges;463;428
73179;82;73;732;7319;La Motte-Servolex;11563;11420
73180;82;73;732;7323;Motz;420;382
73181;82;73;731;7320;Moûtiers;3808;3892
73182;82;73;732;7335;Mouxy;2239;1980
73183;82;73;732;7318;Myans;1145;1063
73184;82;73;732;7321;Nances;447;428
73186;82;73;731;7328;Notre-Dame-de-Bellecombe;485;501
73187;82;73;731;7320;La Léchère;1844;1922
73188;82;73;731;7315;Notre-Dame-des-Millières;975;896
73189;82;73;733;7311;Notre-Dame-du-Cruet;219;190
73190;82;73;731;7320;Notre-Dame-du-Pré;268;278
73191;82;73;732;7324;Novalaise;1982;1781
73192;82;73;732;7313;Le Noyer;211;170
73193;82;73;732;7329;Ontex;90;85
73194;82;73;733;7326;Orelle;363;393
73196;82;73;731;7305;Pallud;742;648
73197;82;73;731;7302;Peisey-Nancroix;655;648
73198;82;73;731;7308;La Perrière;456;437
73200;82;73;732;7318;Planaise;498;501
73201;82;73;731;7308;Planay;397;430
73202;82;73;731;7315;Plancherine;424;395
73203;82;73;733;7325;Pontamafrey-Montpascal;323;343
73204;82;73;732;7321;Le Pont-de-Beauvoisin;2043;1950
73205;82;73;732;7322;Le Pontet;142;122
73206;82;73;731;7308;Pralognan-la-Vanoise;744;732
73207;82;73;732;7322;Presle;433;447
73208;82;73;732;7332;Pugny-Chatenod;977;874
73210;82;73;732;7334;Puygros;377;356
73211;82;73;731;7306;Queige;845;859
73212;82;73;733;7301;Randens;838;833
73213;82;73;732;7333;La Ravoire;8019;7234
73214;82;73;732;7324;Rochefort;199;206
73215;82;73;732;7322;La Rochette;3692;3372
73216;82;73;731;7330;Rognaix;444;429
73217;82;73;732;7322;Rotherens;339;289
73218;82;73;732;7323;Ruffieux;836;794
73219;82;73;732;7321;Saint-Alban-de-Montbel;624;584
73220;82;73;733;7301;Saint-Alban-d'Hurtières;331;301
73221;82;73;733;7311;Saint-Alban-des-Villards;96;81
73222;82;73;732;7334;Saint-Alban-Leysse;5678;5626
73223;82;73;733;7317;Saint-André;484;466
73224;82;73;733;7311;Saint-Avre;853;785
73225;82;73;732;7333;Saint-Baldoph;2888;2948
73226;82;73;732;7321;Saint-Béron;1621;1492
73227;82;73;731;7308;Saint-Bon-Tarentaise;1920;1920
73228;82;73;732;7337;Saint-Cassin;743;750
73229;82;73;732;7314;Saint-Christophe;518;497
73230;82;73;733;7311;Saint-Colomban-des-Villards;192;185
73231;82;73;733;7311;Saint-Étienne-de-Cuines;1198;1195
73232;82;73;731;7307;Sainte-Foy-Tarentaise;784;805
73233;82;73;732;7314;Saint-Franc;147;158
73234;82;73;732;7313;Saint-François-de-Sales;156;137
73235;82;73;733;7311;Saint-François-Longchamp;245;215
73236;82;73;732;7324;Saint-Genix-sur-Guiers;2341;2172
73237;82;73;733;7301;Saint-Georges-d'Hurtières;311;272
73238;82;73;732;7304;Saint-Germain-la-Chambotte;477;446
73239;82;73;732;7304;Saint-Girod;585;562
73240;82;73;732;7318;Sainte-Hélène-du-Lac;730;660
73241;82;73;731;7315;Sainte-Hélène-sur-Isère;1147;1106
73242;82;73;733;7325;Saint-Jean-d'Arves;276;265
73243;82;73;732;7334;Saint-Jean-d'Arvey;1628;1447
73244;82;73;731;7320;Saint-Jean-de-Belleville;562;517
73245;82;73;732;7329;Saint-Jean-de-Chevelu;796;720
73246;82;73;732;7314;Saint-Jean-de-Couz;259;246
73247;82;73;732;7327;Saint-Jean-de-la-Porte;886;853
73248;82;73;733;7325;Saint-Jean-de-Maurienne;7968;8507
73249;82;73;732;7333;Saint-Jeoire-Prieuré;1221;1007
73250;82;73;733;7325;Saint-Julien-Mont-Denis;1636;1605
73252;82;73;733;7301;Saint-Léger;234;225
73253;82;73;731;7320;Saint-Marcel;632;700
73254;82;73;732;7324;Sainte-Marie-d'Alvey;123;134
73255;82;73;733;7311;Sainte-Marie-de-Cuines;810;747
73256;82;73;733;7326;Saint-Martin-d'Arc;349;352
73257;82;73;731;7320;Saint-Martin-de-Belleville;2639;2653
73258;82;73;733;7326;Saint-Martin-de-la-Porte;691;704
73259;82;73;733;7311;Saint-Martin-sur-la-Chambre;535;449
73260;82;73;732;7324;Saint-Maurice-de-Rotherens;212;182
73261;82;73;733;7326;Saint-Michel-de-Maurienne;2486;2773
73262;82;73;731;7328;Saint-Nicolas-la-Chapelle;431;409
73263;82;73;732;7332;Saint-Offenge;966;841
73265;82;73;732;7304;Saint-Ours;595;525
73266;82;73;731;7320;Saint-Oyen;213;206
73267;82;73;733;7325;Saint-Pancrace;284;291
73268;82;73;731;7330;Saint-Paul-sur-Isère;523;514
73269;82;73;732;7329;Saint-Paul;639;605
73270;82;73;732;7327;Saint-Pierre-d'Albigny;3825;3689
73271;82;73;732;7329;Saint-Pierre-d'Alvey;272;272
73272;82;73;733;7301;Saint-Pierre-de-Belleville;174;159
73273;82;73;732;7323;Saint-Pierre-de-Curtille;473;434
73274;82;73;732;7314;Saint-Pierre-d'Entremont;417;423
73275;82;73;732;7314;Saint-Pierre-de-Genebroz;349;314
73276;82;73;732;7318;Saint-Pierre-de-Soucy;404;379
73277;82;73;732;7313;Sainte-Reine;153;151
73278;82;73;733;7311;Saint-Rémy-de-Maurienne;1266;1228
73280;82;73;733;7325;Saint-Sorlin-d'Arves;340;356
73281;82;73;732;7337;Saint-Sulpice;801;708
73282;82;73;732;7314;Saint-Thibaud-de-Couz;1030;892
73283;82;73;731;7315;Saint-Vital;660;670
73284;82;73;731;7320;Salins-les-Thermes;876;970
73285;82;73;731;7307;Séez;2470;2295
73286;82;73;732;7323;Serrières-en-Chautagne;1183;1043
73287;82;73;733;7316;Sollières-Sardières;186;194
73288;82;73;732;7309;Sonnaz;1717;1350
73289;82;73;732;7322;La Table;441;366
73290;82;73;733;7316;Termignon;407;428
73292;82;73;731;7305;Thénésol;263;223
73293;82;73;732;7334;Thoiry;457;429
73294;82;73;732;7327;La Thuile;318;279
73296;82;73;731;7307;Tignes;2623;2160
73297;82;73;731;7315;Tournon;587;554
73298;82;73;731;7330;Tours-en-Savoie;908;851
73299;82;73;732;7329;Traize;297;282
73300;82;73;732;7335;Tresserve;3109;3136
73301;82;73;732;7332;Trévignin;769;738
73302;82;73;732;7322;La Trinité;331;279
73303;82;73;731;7328;Ugine;7019;7014
73304;82;73;731;7307;Val-d'Isère;1619;1640
73305;82;73;731;7302;Valezan;233;176
73306;82;73;733;7326;Valloire;1136;1299
73307;82;73;733;7326;Valmeinier;490;459
73308;82;73;731;7305;Venthon;620;612
73309;82;73;732;7321;Verel-de-Montbel;298;283
73310;82;73;732;7334;Verel-Pragondran;441;429
73311;82;73;732;7322;Le Verneil;88;107
73312;82;73;731;7315;Verrens-Arvey;852;761
73313;82;73;732;7329;Verthemex;180;169
73314;82;73;732;7318;Villard-d'Héry;258;245
73315;82;73;732;7312;Villard-Léger;518;467
73316;82;73;732;7322;Villard-Sallet;278;227
73317;82;73;731;7306;Villard-sur-Doron;679;663
73318;82;73;733;7325;Villarembert;257;256
73320;82;73;733;7325;Villargondran;913;976
73321;82;73;731;7320;Villarlurin;319;311
73322;82;73;733;7317;Villarodin-Bourget;509;481
73323;82;73;731;7307;Villaroger;380;409
73324;82;73;732;7318;Villaroux;226;222
73326;82;73;732;7337;Vimines;1884;1675
73327;82;73;732;7323;Vions;426;359
73328;82;73;732;7335;Viviers-du-Lac;2156;1960
73329;82;73;732;7335;Voglans;1785;1652
73330;82;73;732;7329;Yenne;2969;2902
74001;82;74;744;7401;Abondance;1344;1344
74002;82;74;741;7402;Alby-sur-Chéran;2324;1983
